-2.231391647931856426e+01,1.500000026580000068e+01,0.000000000000000000e+00
-2.151391647931856355e+01,1.500000026580000068e+01,0.000000000000000000e+00
-2.071391647931856284e+01,1.500000026580000068e+01,0.000000000000000000e+00
-1.991391647931856212e+01,1.500000026580000068e+01,0.000000000000000000e+00
-1.911391647931856141e+01,1.500000026580000068e+01,0.000000000000000000e+00
-1.831391647931856070e+01,1.500000026580000068e+01,0.000000000000000000e+00
-1.751391647931855999e+01,1.500000026580000068e+01,0.000000000000000000e+00
-1.671391647931855928e+01,1.500000026580000068e+01,0.000000000000000000e+00
-1.591391647931855857e+01,1.500000026580000068e+01,0.000000000000000000e+00
-1.511391647931855786e+01,1.500000026580000068e+01,0.000000000000000000e+00
-1.396513411059793874e+01,1.498782051709912189e+01,0.000000000000000000e+00
-1.361805097451823698e+01,1.495134060950785226e+01,0.000000000000000000e+00
-1.327435802522976971e+01,1.489073826946902912e+01,0.000000000000000000e+00
-1.293572970023357094e+01,1.480630874549159515e+01,0.000000000000000000e+00
-1.260381576269022119e+01,1.469846336972954148e+01,0.000000000000000000e+00
-1.228023326393956438e+01,1.456772755401300401e+01,0.000000000000000000e+00
-1.196655866538911184e+01,1.441473823009463473e+01,0.000000000000000000e+00
-1.166432015815254175e+01,1.424024074658213124e+01,0.000000000000000000e+00
-1.137499021785620101e+01,1.404508523767473704e+01,0.000000000000000000e+00
-1.109997843088586933e+01,1.383022248139489108e+01,0.000000000000000000e+00
-1.048369426372367563e+01,1.321393831423269916e+01,0.000000000000000000e+00
-1.020806990610741494e+01,1.288546199583704777e+01,0.000000000000000000e+00
-9.932445548491154241e+00,1.255698567744139638e+01,0.000000000000000000e+00
-9.656821190874893546e+00,1.222850935904574854e+01,0.000000000000000000e+00
-9.381196833258632850e+00,1.190003304065009715e+01,0.000000000000000000e+00
-9.105572475642372154e+00,1.157155672225444931e+01,0.000000000000000000e+00
-8.829948118026111459e+00,1.124308040385879792e+01,0.000000000000000000e+00
-8.554323760409850763e+00,1.091460408546314653e+01,0.000000000000000000e+00
-8.278699402793590068e+00,1.058612776706749870e+01,0.000000000000000000e+00
-8.003075045177329372e+00,1.025765144867184731e+01,0.000000000000000000e+00
-7.727450687561068676e+00,9.929175130276199468e+00,0.000000000000000000e+00
-7.451826329944807981e+00,9.600698811880548078e+00,0.000000000000000000e+00
-7.176201972328547285e+00,9.272222493484896688e+00,0.000000000000000000e+00
-6.900577614712286589e+00,8.943746175089248851e+00,0.000000000000000000e+00
-6.624953257096025894e+00,8.615269856693597461e+00,0.000000000000000000e+00
-6.349328899479765198e+00,8.286793538297947848e+00,0.000000000000000000e+00
-6.073704541863504502e+00,7.958317219902298234e+00,0.000000000000000000e+00
-5.798080184247243807e+00,7.629840901506648621e+00,0.000000000000000000e+00
-5.522455826630983111e+00,7.301364583110998119e+00,0.000000000000000000e+00
-5.246831469014722416e+00,6.972888264715348505e+00,0.000000000000000000e+00
-4.971207111398451062e+00,6.644411946319685569e+00,0.000000000000000000e+00
-4.588734101171040081e+00,6.227015898828958562e+00,0.000000000000000000e+00
-4.171338053680312186e+00,5.844542888601548469e+00,0.000000000000000000e+00
-3.722195604878296482e+00,5.499903766188802834e+00,0.000000000000000000e+00
-3.244725000000001192e+00,5.195721443411074780e+00,0.000000000000000000e+00
-2.742560078653183631e+00,4.934310931415012647e+00,0.000000000000000000e+00
-2.219522619104763450e+00,4.717661722040887184e+00,0.000000000000000000e+00
-1.679593252240556334e+00,4.547422646588406003e+00,0.000000000000000000e+00
-1.126881166560665060e+00,4.424889327214926560e+00,0.000000000000000000e+00
-5.655928347737950723e-01,4.350994316468522527e+00,0.000000000000000000e+00
1.011954184405878202e-16,4.326300000000000701e+00,0.000000000000000000e+00
4.326124461938229276e-02,4.326866320714050751e+00,0.000000000000000000e+00
8.649284014264975451e-02,4.328564894728271994e+00,0.000000000000000000e+00
1.296651577936971944e-01,4.331394557924880928e+00,0.000000000000000000e+00
1.727486094225119950e-01,4.335353370994067923e+00,0.000000000000000000e+00
2.157136677834141647e-01,4.340438620763101163e+00,0.000000000000000000e+00
2.585308867715557790e-01,4.346646822055804549e+00,0.000000000000000000e+00
3.011709216038100934e-01,4.353973720081116383e+00,0.000000000000000000e+00
3.436045489302202993e-01,4.362414293349118566e+00,0.000000000000000000e+00
3.858026868622239647e-01,4.371962757112509479e+00,0.000000000000000000e+00
4.277364149039263874e-01,4.382612567331181097e+00,0.000000000000000000e+00
4.693769937727644281e-01,4.394356425157178947e+00,0.000000000000000000e+00
5.106958850959746332e-01,4.407186281936970040e+00,0.000000000000000000e+00
5.516647709693687229e-01,4.421093344727580643e+00,0.000000000000000000e+00
5.922555733650104459e-01,4.436068082322849548e+00,0.000000000000000000e+00
6.324404733744939389e-01,4.452100231785632189e+00,0.000000000000000000e+00
6.721919302746329761e-01,4.469178805481511141e+00,0.000000000000000000e+00
7.114827004024979473e-01,4.487292098609168889e+00,0.000000000000000000e+00
7.502858558268609146e-01,4.506427697222274986e+00,0.000000000000000000e+00
7.885748028032549817e-01,4.526572486737385326e+00,0.000000000000000000e+00
8.263232999999963191e-01,4.547712660922020866e+00,0.000000000000000000e+00
9.127402233377877039e-01,4.597217280741153544e+00,0.000000000000000000e+00
1.000501959878919767e+00,4.646721900560286223e+00,0.000000000000000000e+00
1.089608509623395616e+00,4.696226520379418901e+00,0.000000000000000000e+00
1.180059872571213475e+00,4.745731140198551579e+00,0.000000000000000000e+00
1.271856048722375565e+00,4.795235760017684257e+00,0.000000000000000000e+00
1.364997038076879221e+00,4.844740379836816935e+00,0.000000000000000000e+00
1.459482840634726220e+00,4.894244999655949613e+00,0.000000000000000000e+00
1.555313456395915672e+00,4.943749619475082291e+00,0.000000000000000000e+00
1.652488885360447579e+00,4.993254239294214969e+00,0.000000000000000000e+00
1.751009127528321940e+00,5.042758859113347647e+00,0.000000000000000000e+00
1.850874182899540532e+00,5.092263478932480325e+00,0.000000000000000000e+00
1.952084051474100690e+00,5.141768098751613003e+00,0.000000000000000000e+00
2.054638733252003302e+00,5.191272718570745681e+00,0.000000000000000000e+00
2.158538228233248368e+00,5.240777338389878359e+00,0.000000000000000000e+00
2.263782536417837221e+00,5.290281958209011037e+00,0.000000000000000000e+00
2.370371657805768528e+00,5.339786578028143715e+00,0.000000000000000000e+00
2.478305592397042290e+00,5.389291197847276393e+00,0.000000000000000000e+00
2.587584340191658505e+00,5.438795817666409071e+00,0.000000000000000000e+00
2.698207901189618951e+00,5.488300437485541750e+00,0.000000000000000000e+00
2.810176275390920075e+00,5.537805057304674428e+00,0.000000000000000000e+00
2.923489462795564542e+00,5.587309677123807106e+00,0.000000000000000000e+00
3.038147463403552351e+00,5.636814296942939784e+00,0.000000000000000000e+00
3.154150277214883502e+00,5.686318916762072462e+00,0.000000000000000000e+00
3.271497904229554443e+00,5.735823536581205140e+00,0.000000000000000000e+00
3.390190344447572279e+00,5.785328156400337818e+00,0.000000000000000000e+00
3.510227597868929905e+00,5.834832776219470496e+00,0.000000000000000000e+00
3.631609664493632650e+00,5.884337396038603174e+00,0.000000000000000000e+00
3.754336544321675184e+00,5.933842015857735852e+00,0.000000000000000000e+00
3.878408237353061061e+00,5.983346635676868530e+00,0.000000000000000000e+00
